complexName,articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,realtorName,realtorId,dong
더샵송도센텀하이브B,2537284567,더샵송도센텀하이브,월세,"2,000",120,16/29,131,62,남서향,20250711,"2룸 복층,거실테라스, 남서향, 워터프론트호수고층뷰,사업자, 전입X",당근공인중개사사무소,carrot1091,B동
더샵송도센텀하이브B,2537438199,더샵송도센텀하이브,월세,"1,500",110,11/29,132,63,남동향,20250711,"2룸다락방, 더블역세권, 신축첫입주, 전입X, 부가세별도",당근공인중개사사무소,carrot1091,B동
더샵송도센텀하이브B,2537297515,더샵송도센텀하이브,매매,"4억 5,130",,21/29,136,64,북동향,20250711,복층2룸hi. 무피. 더블역세권. 시원한 센파공원뷰. 여유 수납공간,송도하이부동산공인중개사사무소,thdehgkdl,B동
더샵송도센텀하이브B,2537230625,더샵송도센텀하이브,월세,"2,000",120,16/29,131,62,남서향,20250710,"호수뷰,2룸,복층,사업자,부가세별도",넘버원공인중개사사무소,woosunmin2901,B동
더샵송도센텀하이브B,2537444127,더샵송도센텀하이브,월세,"2,000",140,22/29,133,63,북동향,20250711,복층2룸hi. 전입가능. 센파공원뷰. 풀에어컨. 거실 테라스,송도하이부동산공인중개사사무소,thdehgkdl,B동
더샵송도센텀하이브B,2537280512,더샵송도센텀하이브,월세,"2,000",110,19/29,131,62,북동향,20250711,"전입X 부별 줄눈공사 입주청소 커넬쪽시티뷰,잔금완",부동산다름공인중개사사무소,7kbj169,B동
더샵송도센텀하이브B,2537443334,더샵송도센텀하이브,월세,"2,000",150,25/29,133,63,북서향,20250711,복층2룸hi. 전입가능. 거실 테라스. 풀에어컨. 첫입주,송도하이부동산공인중개사사무소,thdehgkdl,B동
더샵송도센텀하이브B,2537231359,더샵송도센텀하이브,월세,"1,500",120,14/29,132,63,북동향,20250710,국제업무지구역 신축첫입주 방2화2 복층 풀에어컨 시티뷰 전입안됨,센텀나이스공인중개사사무소,55mangaya,B동
더샵송도센텀하이브B,2537444844,더샵송도센텀하이브,전세,3억,,15/29,136,64,남향,20250711,복층2룸hi. 시원한뷰. 복층 여유 수납공간. 풀에어컨. 첫입주,송도하이부동산공인중개사사무소,thdehgkdl,B동
더샵송도센텀하이브B,2537403342,더샵송도센텀하이브,월세,"1,500",120,22/29,133,63,남서향,20250711,"박미송 추천, 워터프런트 호수와 바다뷰, 부가세 별도, 복층형",미송파크공인중개사사무소,r8334982,B동
더샵송도센텀하이브B,2537278741,더샵송도센텀하이브,매매,"4억 5,400",,26/29,132,63,북동향,20250711,2룸과다락방.계약금포기.부가세반환.복층.호수뷰.전망최고.역세권.신규입주,오늘공인중개사사무소,fax4669,B동
더샵송도센텀하이브B,2537297563,더샵송도센텀하이브,월세,"2,000",140,21/29,136,64,북동향,20250711,복층2룸hi. 전입x 부가세별도. 센파공원뷰. 여유 수납공간. 테라스,송도하이부동산공인중개사사무소,thdehgkdl,B동
더샵송도센텀하이브B,2537285536,더샵송도센텀하이브,월세,"2,000",130,14/29,132,63,동향,20250711,"o사이다o 거실이 넓은 집, 부가세 포함된 가격, 역세권 핫한 오피스텔",송도사이다공인중개사사무소,infor7979,B동
더샵송도센텀하이브B,2537374041,더샵송도센텀하이브,전세,"2억 4,000",,27/29,136,64,북서향,20250711,"ACE. 로얄동호, 저렴한전세, 융자없음, 초역세권, 상권최상위치",에이스랜드부동산공인중개사사무소,one4040101,B동
더샵송도센텀하이브B,2537297501,더샵송도센텀하이브,매매,"4억 3,380",,17/29,132,63,북서향,20250711,"복층2룸hi. 무피. 방2,화장실2. 여유 수납공간. 안방테라스",송도하이부동산공인중개사사무소,thdehgkdl,B동
더샵송도센텀하이브B,2537179332,더샵송도센텀하이브,월세,"1,000",150,14/29,132,63,북서향,20250710,"전입가능, 개방감 있는 양창구조, 바로 입주하세요",정다운센텀공인중개사사무소,mulyou0000,B동
더샵송도센텀하이브B,2537226473,더샵송도센텀하이브,전세,3억,,28/29,133,63,남동향,20250710,역세권 신축첫입주 무융 방2화2 풀에어컨 센트럴파크뷰,센텀나이스공인중개사사무소,55mangaya,B동
더샵송도센텀하이브B,2537106204,더샵송도센텀하이브,월세,"2,000",120,16/29,133,63,북동향,20250710,"즉시입주가능. 예쁜 시티뷰, 부가세별도  전입 안됨 ",센텀나이스공인중개사사무소,55mangaya,B동
더샵송도센텀하이브B,2537210183,더샵송도센텀하이브,월세,"1,500",110,26/29,132,63,북동향,20250710,"전입불가, 신축2룸,복층,일반사업자,줄눈,조정가능",넘버원공인중개사사무소,woosunmin2901,B동
더샵송도센텀하이브B,2536516512,더샵송도센텀하이브,월세,"1,500",120,중/29,131,62,북동향,20250708,센텀첫입주 2룸 전입불가 부가세별도 뻥뚫린시티뷰 잔금완료 역세권,센트로드강남공인중개사사무소,k8517500,B동
더샵송도센텀하이브B,2537171523,더샵송도센텀하이브,매매,"4억 2,011",,10/29,133,63,남서향,20250710,계포부포 추가마피 호수뷰 넓은복층 아라공원뷰 생활권 편리한단지,송도이루다공인중개사사무소,ss7248787,B동
더샵송도센텀하이브B,2537238824,더샵송도센텀하이브,월세,"1,500",120,19/29,130,62,남서향,20250710,"시티뷰,방2,복층,첫입주,전입불가,사업자,부가세별도,더블역세권",명가공인중개사사무소,smg8878,B동
더샵송도센텀하이브B,2537192710,더샵송도센텀하이브,월세,"1,000",130,23/29,132,63,북동향,20250710,전입안됨 부가세별도 시티뷰 테라스 복층 역세권 방2욕실2,부동산중개공간,gonggan_songdo2,B동
더샵송도센텀하이브B,2537176290,더샵송도센텀하이브,월세,"1,000",130,26/29,132,63,북동향,20250710,멋진시티뷰 냉장고 세탁기 커튼 옵션굿 첫입주 넓은복층 생활권편리,송도이루다공인중개사사무소,ss7248787,B동
더샵송도센텀하이브B,2537170143,더샵송도센텀하이브,월세,"1,500",110,26/29,132,63,북동향,20250710,2룸과다락방.사업자.복층.호수뷰.전망좋고개방감좋음.역세권.신규입주.줄눈,오늘공인중개사사무소,fax4669,B동
더샵송도센텀하이브B,2537239090,더샵송도센텀하이브,월세,"2,000",130,13/29,133,63,남향,20250710,"전입가능,시티뷰,남향,더블역세권,방2화2,복층,첫입주",명가공인중개사사무소,smg8878,B동
더샵송도센텀하이브B,2537270465,더샵송도센텀하이브,월세,"2,000",120,16/29,131,62,남서향,20250710,"투룸,복층,더블역세권, 신축첫입주,남서향 호수뷰,부별,사업자,전입X",당근공인중개사사무소,carrot1091,B동
더샵송도센텀하이브B,2537206987,더샵송도센텀하이브,월세,"2,000",130,15/29,136,64,남향,20250710,전망  굿. 복층. 전입 불가. 부별. 수납공간 많음,우대표공인중개사사무소,,B동
더샵송도센텀하이브B,2537239174,더샵송도센텀하이브,전세,"2억 7,000",,14/29,132,63,북동향,20250710,"무융자,시티뷰,더블역세권,방2화2,복층,첫입주",명가공인중개사사무소,smg8878,B동
더샵송도센텀하이브B,2537187757,더샵송도센텀하이브,월세,"2,000",130,20/29,132,63,북서향,20250710,사업자 부가세별도 신축첫입주 테라스 복층 역세권 방2욕실2,부동산중개공간,gonggan_songdo2,B동
더샵송도센텀하이브B,2537215520,더샵송도센텀하이브,월세,"3,000",140,26/29,132,63,남서향,20250710,첫입주 복층 2룸 역세권 상권 공원 이용편리,골든벨공인중개사사무소,firstgold2024,B동
더샵송도센텀하이브B,2537275519,더샵송도센텀하이브,월세,"2,000",130,15/29,136,64,남동향,20250710,호수뷰 전입불가 방2 화장실2 역세권,대방시그니처공인중개사사무소,a7216688,B동
더샵송도센텀하이브B,2537274381,더샵송도센텀하이브,월세,"2,000",120,16/29,131,62,남서향,20250710,호수뷰0  복층형0  풀에어컨0  인덕션0  첫입주0,대방호수공인중개사사무소,inn313313,B동
더샵송도센텀하이브B,2537181784,더샵송도센텀하이브,월세,"1,500",120,19/29,131,62,북동향,20250710,전입불가 시티뷰 역세권 방2 화장실2 다락방 등기완료,대방시그니처공인중개사사무소,a7216688,B동
더샵송도센텀하이브B,2537248031,더샵송도센텀하이브,월세,"2,000",110,21/29,133,63,남서향,20250710,호수뷰 첫입주 투룸  사업자 부가세별도 역세권 ,조은자리공인중개사사무소,goodrec3355,B동
더샵송도센텀하이브B,2537154714,더샵송도센텀하이브,월세,"2,000",110,16/29,131,62,북서향,20250710,"전입X,부가세별도,워터프런트호수뷰,수납공간많은다락",수정부동산공인중개사사무소,sjaj1001,B동
더샵송도센텀하이브B,2537019968,더샵송도센텀하이브,월세,"1,500",115,26/29,132,63,북동향,20250710,"전입X.복층.조정해드림,수납많음.층고높아서 개방감있음",대방백년공인중개사사무소,cjh1741,B동
더샵송도센텀하이브B,2537138793,더샵송도센텀하이브,월세,"1,500",130,26/29,132,63,북동향,20250710,"전입X,부가세별도,냉장고,세탁기,공기청정기,신축,첫입주,2룸복층",수정부동산공인중개사사무소,sjaj1001,B동
더샵송도센텀하이브B,2537054495,더샵송도센텀하이브,월세,"1,000",130,15/29,136,64,남동향,20250710,"역세권 신축 오피스텔, 방 2개 화장실 2개",송도에이스공인중개사사무소,ace760603,B동
더샵송도센텀하이브B,2537157531,더샵송도센텀하이브,월세,"2,000",110,19/29,131,62,북동향,20250710,"사업자,부별,시티뷰,입주청소,줄눈해드려요",수정부동산공인중개사사무소,sjaj1001,B동
더샵송도센텀하이브B,2537087172,더샵송도센텀하이브,월세,"2,000",120,11/29,132,63,북동향,20250710,전입0 절충0 첫입주0 예쁜호수뷰0 생활역세권0 복층구조0,대방호수공인중개사사무소,inn313313,B동
더샵송도센텀하이브B,2537169531,더샵송도센텀하이브,월세,"2,000",120,16/29,131,62,남서향,20250710,멋진호수뷰 탁트인조망 2룸 넓은복층 .생활권 편리한 단지로 추천매물,송도이루다공인중개사사무소,ss7248787,B동
더샵송도센텀하이브B,2537143817,더샵송도센텀하이브,월세,"2,000",120,13/29,133,63,남동향,20250710,"전입가능,신축,첫입주,2룸복층,수납공간많은다락",수정부동산공인중개사사무소,sjaj1001,B동
더샵송도센텀하이브B,2537106309,더샵송도센텀하이브,월세,"2,000",150,28/29,133,63,북동향,20250710,"전입X,부별,티비,냉장고,세탁기,건조기,전자레인지,침대,소파다양한옵션",수정부동산공인중개사사무소,sjaj1001,B동
더샵송도센텀하이브B,2537082638,더샵송도센텀하이브,월세,"1,000",130,13/29,131,62,남서향,20250710,사업자 부별 호수뷰 서향 방이 긴 타입,스카이투유공인중개사사무소,twoyoo_sd,B동
더샵송도센텀하이브B,2537088872,더샵송도센텀하이브,월세,"2,000",150,16/29,131,62,남서향,20250710,풀에어컨 호수뷰  입주협의 좋은매물,랜드365부동산공인중개사사무소,p8330365,B동
더샵송도센텀하이브B,2536921468,더샵송도센텀하이브,월세,"2,000",135,14/29,132,63,북동향,20250709,"첫입주. 시티뷰. 전입은 안됨, ",센텀나이스공인중개사사무소,55mangaya,B동
더샵송도센텀하이브B,2537128403,더샵송도센텀하이브,월세,"2,000",130,25/29,133,63,남동향,20250710,"전입X,신축,첫입주,2룸복층,수납공간많은다락",수정부동산공인중개사사무소,sjaj1001,B동
더샵송도센텀하이브B,2537019284,더샵송도센텀하이브,월세,"2,000",110,27/29,133,63,북동향,20250710,전입X.빠른입주원함 조정해드림.,대방백년공인중개사사무소,cjh1741,B동
더샵송도센텀하이브B,2537159898,더샵송도센텀하이브,월세,"2,000",130,25/29,131,62,북동향,20250710,"전입X,부가세별도,복층2룸,수납공간많은다락",수정부동산공인중개사사무소,sjaj1001,B동
더샵송도센텀하이브B,2537004157,더샵송도센텀하이브,매매,"4억 2,147",,16/29,131,62,남서향,20250710,계포부포 호수뷰 넓은복층구조 인기있는호수뷰 생활권 편리한단지로 추천매물,송도이루다공인중개사사무소,ss7248787,B동
더샵송도센텀하이브B,2537019004,더샵송도센텀하이브,월세,"2,000",120,16/29,131,62,남향,20250710,남향.호수뷰,대방백년공인중개사사무소,cjh1741,B동
더샵송도센텀하이브B,2537086585,더샵송도센텀하이브,월세,"2,000",130,25/29,131,62,북서향,20250710,사업자0 부가세별도0 멋진시티뷰0 생활권편리0 역세권0,대방호수공인중개사사무소,inn313313,B동
더샵송도센텀하이브B,2536922253,더샵송도센텀하이브,월세,"2,000",120,22/29,133,63,남서향,20250709,센텀하이브 호수뷰 신축 오피스텔 임대 ,센텀하이브부동산중개주식회사,zxczxc9114,B동
더샵송도센텀하이브B,2537042028,더샵송도센텀하이브,매매,"3억 8,970",,14/29,132,63,남동향,20250710,"확 트인 전망 , 더블 역세권, 입지 최강 계약금포기",송도에이스공인중개사사무소,ace760603,B동
더샵송도센텀하이브B,2536906354,더샵송도센텀하이브,월세,"2,000",150,27/29,133,63,북동향,20250709,역세권 신축첫입주 방2화2 복층 풀에어컨 공기청정기 인덕션,센텀나이스공인중개사사무소,55mangaya,B동
더샵송도센텀하이브B,2536850503,더샵송도센텀하이브,월세,"2,000",110,21/29,133,63,남서향,20250709,"전입안됨, 사업자,아트센터호수뷰,바다뷰,투룸복층",넘버원공인중개사사무소,woosunmin2901,B동
더샵송도센텀하이브B,2536903251,더샵송도센텀하이브,월세,"2,000",110,27/29,136,64,북서향,20250709,"전입가능 풀에어컨 세탁기,건조기옵션  이사협의",스카이단지공인중개사사무소,tmzkdl_8864,B동
더샵송도센텀하이브B,2535107434,더샵송도센텀하이브,월세,"2,000",120,16/29,131,62,남서향,20250701,"신축 더블역세권, 워터프런트 호수뷰, 렌트프리 1달, 신혼부부추천",센텀최고공인중개사사무소,centumproperty,B동
더샵송도센텀하이브B,2536910458,더샵송도센텀하이브,월세,"1,500",110,11/29,132,63,남서향,20250709,국제업무지구역 초 역세권 복층 오피스텔 워터프론트 방향으로 확트임,센텀나이스공인중개사사무소,55mangaya,B동
더샵송도센텀하이브B,2536824771,더샵송도센텀하이브,매매,"4억 3,620",,15/29,136,64,북서향,20250709,"무피, 국제업무지역세권단지, 편리한 상권, 투자가치, 실수요 추천",에이원공인중개사사무소,aone8222,B동
