articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,realtorName,realtorId
2535853507,더샵송도센텀하이브,월세,"2,500",130,21/29,131,62,남서향,20250703,전입가능 시티호수뷰 거실 긴구조 ,스카이투유공인중개사사무소,twoyoo_sd
2535853398,더샵송도센텀하이브,월세,"2,000",140,13/29,133,63,남동향,20250703,전입가능 시티호수뷰 남동향 ,스카이투유공인중개사사무소,twoyoo_sd
2535884826,더샵송도센텀하이브,월세,"1,500",120,26/29,133,63,북동향,20250703,초저렴월세 부가세별도  전입안됨   줄눈,송도랜드마크공인중개사사무소,jy8580103
2535890065,더샵송도센텀하이브,월세,"1,500",120,19/29,131,62,북동향,20250703,2룸과다락방 사업자 저렴한 월세 시티뷰 입주청소 줄눈공사,오늘공인중개사사무소,fax4669
2535853594,더샵송도센텀하이브,월세,"1,500",120,19/29,131,62,동향,20250703,사업자 시티호수뷰 거실 긴구조 ,스카이투유공인중개사사무소,twoyoo_sd
2535876749,더샵송도센텀하이브,월세,"2,000",120,20/29,132,63,남서향,20250703,"부가세별도,전입불가,풀에어컨,남서향 멋진호수뷰,신축 초역세권",SK금메달부동산공인중개사사무소,k8339933
2535922573,더샵송도센텀하이브,전세,"2억 4,000",,14/29,132,63,북동향,20250703,잔금완납 등기부융무 시티뷰 방2 화장실2 다락방 수납풍부 역세권 ,대방시그니처공인중개사사무소,a7216688
2535941859,더샵송도센텀하이브,월세,"2,000",130,18/29,133,63,북동향,20250703,전입가능 월세조율가능 시티뷰 복층2룸 화장실2 역세권 생활권편리 ,부동산중개공간,gonggan_songdo2
2535912690,더샵송도센텀하이브,매매,"4억 3,092",,21/29,133,63,남서향,20250703,조율가능.방2.화2.복층다락방.풀에어컨.사이호수뷰.남서향,수부동산공인중개사사무소,ssoo8809
2535926893,더샵송도센텀하이브,월세,"1,500",120,19/29,131,62,서향,20250703,전입X.역세권.복층,대방백년공인중개사사무소,cjh1741
2535912370,더샵송도센텀하이브,매매,"3억 9,141",,16/29,131,62,남서향,20250703,"계포,부포,호수뷰,풀에어컨,복층다락방,더블역세권누려봐요",수부동산공인중개사사무소,ssoo8809
2535898523,더샵송도센텀하이브,매매,"4억 2,970",,12/29,133,63,북동향,20250703,"무피,신축2룸,복층,역세권 ",금빛미소부동산공인중개사사무소,m8220709
2535863791,더샵송도센텀하이브,월세,"1,500",120,19/29,131,62,북동향,20250703,"등기완료,사업자,역세권,시티뷰,2룸,수납공간많은복층,부가세별도",수정부동산공인중개사사무소,sjaj1001
2535853827,더샵송도센텀하이브,월세,"2,000",150,25/29,131,62,남서향,20250703,사업자 부가세별도 고층 시티뷰 코너,스카이투유공인중개사사무소,twoyoo_sd
2535749767,더샵송도센텀하이브,전세,"3억 5,000",,15/29,133,63,남동향,20250703,"신축, 2룸, 복층구조, 국제업무지구역 인근",송도에이스공인중개사사무소,ace760603
2535851530,더샵송도센텀하이브,월세,"2,000",150,28/29,133,63,남서향,20250703,사업자 부별 고층 시티뷰 옵션 최고,스카이투유공인중개사사무소,twoyoo_sd
2535743499,더샵송도센텀하이브,매매,"3억 9,945",,10/29,133,63,남서향,20250703,"MASTER 계약금포기,부가세포기,호수뷰조망,복층",송도마스터공인중개사사무소,master-view
2535722718,더샵송도센텀하이브,매매,"13억 7,030",,29/29,261,124,북동향,20250703,"마피5천, 멋진 시티뷰, 펜트, 복층, 넓은 야외테라스, 역세권",미소공인중개사사무소,smilerich8924
2535851688,더샵송도센텀하이브,월세,"2,000",140,26/29,132,63,남서향,20250703,사업자 부가세별도 고층 시티뷰 코너,스카이투유공인중개사사무소,twoyoo_sd
2535749506,더샵송도센텀하이브,월세,"2,000",130,14/29,132,63,남동향,20250703,"신축, 복층, 국제업무지구역, 전입x ",송도에이스공인중개사사무소,ace760603
2535851786,더샵송도센텀하이브,월세,"2,000",140,21/29,136,64,남서향,20250703,사업자 부별 고층 시티뷰 옵션 최고,스카이투유공인중개사사무소,twoyoo_sd
2535610830,더샵송도센텀하이브,월세,"2,000",120,11/29,132,63,북동향,20250702,역세권 신축 즉시입주 전입안됨 시티뷰,센텀나이스공인중개사사무소,55mangaya
2536667336,더샵송도센텀하이브,월세,"1,500",110,중/29,130,62,북서향,20250708,센텀신축첫입주 2룸 사업자가능 전입불가  부가세별도 저렴한매물 더블역세권,센트로드강남공인중개사사무소,k8517500
2536663093,더샵송도센텀하이브,월세,"2,000",120,중/29,131,62,남서향,20250708,센텀신축 전면호수뷰 2룸2욕실 잔금완료 빠른입주 더블역세권,센트로드강남공인중개사사무소,k8517500
2535563931,더샵송도센텀하이브,매매,"4억 5,400",,26/29,136,64,북동향,20250702,탁트인시티뷰분4억5천400만원,㈜에이티부동산중개법인,m8137777
2535671850,더샵송도센텀하이브,월세,"2,000",140,21/29,136,64,남서향,20250702,사업자 부별 호수 바다뷰 코너,스카이투유공인중개사사무소,twoyoo_sd
2535351282,더샵송도센텀하이브,월세,"1,000",120,22/29,131,62,북동향,20250701,,센텀나이스공인중개사사무소,55mangaya
2535638120,더샵송도센텀하이브,월세,"2,000",130,23/29,132,63,남서향,20250702,"트인 호수뷰, 개방감굿, 부가세 별도, 업무용, 신축 첫입주, 역세권",스타자이공인중개사사무소,a8598200
2535551693,더샵송도센텀하이브,매매,"13억 2,030",,29/29,261,124,북동향,20250702,"마피1억,초급매,탑층펜트하우스,복층,풀에어컨,인덕션,더블역세권",수부동산공인중개사사무소,ssoo8809
2535609699,더샵송도센텀하이브,월세,"2,000",130,16/29,131,62,남서향,20250702,"투룸, 복층 남서향 호수뷰, 부가세별도, 국제업무지구초역세권",송도SK정문공인중개사사무소,f8178080
2535395772,더샵송도센텀하이브,월세,"2,000",150,28/29,133,63,남서향,20250701,"워터프런트뷰,복층,풀FCU,무융자,빠른입주가능,전입조건 선택가능",송도의아침공인중개사사무소,avess4803
2535427170,더샵송도센텀하이브,월세,"3,000",130,21/29,133,63,남서향,20250701,유튜브영상있음 사진많음 신혼부부 추천 모든뷰 뻥뷰,아름다운공인중개사사무소,dudals0220_
2535473992,더샵송도센텀하이브,매매,"3억 7,258",,15/29,136,64,북서향,20250701,국제업무지구역 저렴한 매물 신축오피스텔 방2화2 ,센텀나이스공인중개사사무소,55mangaya
2535332710,더샵송도센텀하이브,월세,"2,000",140,28/29,133,63,남서향,20250701,역세권 첫입주 전입가능 거실테라스 안방큼 방2화2 풀에어컨 센트럴파크뷰,센텀나이스공인중개사사무소,55mangaya
2535329592,더샵송도센텀하이브,월세,"2,000",150,28/29,133,63,북동향,20250701,고층시티뷰 시원한층고 세탁기 건조기 냉장고등 옵션다양,윤슬공인중개사사무소,iisuk6211
2535281443,더샵송도센텀하이브,월세,"1,500",120,19/29,131,62,북동향,20250701,"방2개, 복층, 사업자, 부가세별도, 전입불가, 역세권",부동산시월공인중개사사무소,october-real
2535281446,더샵송도센텀하이브,월세,"1,500",120,19/29,130,62,북서향,20250701,"방2개, 복층, 뷰맛집, 시티뷰, 역세권",부동산시월공인중개사사무소,october-real
2535329956,더샵송도센텀하이브,월세,"2,000",150,20/29,132,63,남서향,20250701,시원한 워터프론트뷰 A2타입 복층형층고높음 다락수납많음,윤슬공인중개사사무소,iisuk6211
2535331096,더샵송도센텀하이브,전세,3억,,16/29,131,62,남서향,20250701,아름다운 호수뷰 신축 로얄라인 풀에어컨 방2 화2 복층구조,윤슬공인중개사사무소,iisuk6211
2535318878,더샵송도센텀하이브,매매,"3억 9,249",,16/29,131,62,북동향,20250701,"계포, 부포,역세권 양창 전용19복층 시티뷰",센텀나이스공인중개사사무소,55mangaya
2535305484,더샵송도센텀하이브,월세,"2,000",150,27/29,133,63,북동향,20250701,"전입가능, 고층에 트인 시티뷰, 복층형 층고, 풀에어컨,방2,화장실2",송도클래스공인중개사사무소,class5353
2535244758,더샵송도센텀하이브,월세,"2,000",120,11/29,132,63,북동향,20250630,조은자리. 투룸 즉시입주. 시티뷰. 사업자. 부별 ,조은자리공인중개사사무소,goodrec3355
2533225801,더샵송도센텀하이브,월세,"2,000",130,20/29,132,63,남서향,20250623,"전입가능,워트프론트호수뷰,복층형투룸,부가세별도",넘버원공인중개사사무소,woosunmin2901
2535330736,더샵송도센텀하이브,월세,"2,000",150,16/29,131,62,남서향,20250701,전입X 아름다운 호수뷰 신축 로얄라인 풀에어컨 방2 화2 복층 조정가능,윤슬공인중개사사무소,iisuk6211
2533319569,더샵송도센텀하이브,월세,"2,000",140,23/29,132,63,남동향,20250623,센텀첫입주 전입불가 부가세별도 2룸 시티뷰 더블역세권,센트로드강남공인중개사사무소,k8517500
2536467956,더샵송도센텀하이브,전세,"2억 3,000",,중/29,136,64,남동향,20250707,센텀하이브오피스텔 융무 전입  신축 막힘없는공원뷰 더블역세권,센트로드강남공인중개사사무소,k8517500
2536381930,더샵송도센텀하이브,월세,"2,000",130,중/29,131,62,남서향,20250707,센텀신축첫입주 2룸 전면호수뷰 조망권굿 전입불가 부가세별도 역세권,센트로드강남공인중개사사무소,k8517500
2536469208,더샵송도센텀하이브,월세,"1,500",130,고/29,132,63,북동향,20250707,센텀신축 2룸 부가세별도 전입안됨 옵션있음 등기완료 더블역세권,센트로드강남공인중개사사무소,k8517500
2536546230,더샵송도센텀하이브,월세,"2,000",125,중/29,132,63,북동향,20250707,전입가능한 세대,센텀로또공인중개사사무소,hrg7732
2536469838,더샵송도센텀하이브,월세,"2,000",130,고/29,133,63,남서향,20250707,센텀오피스텔첫입주 2룸 전입불가 부가세없음 멋진호수뷰 더블역세권,센트로드강남공인중개사사무소,k8517500
2536379271,더샵송도센텀하이브,월세,"2,000",150,고/29,132,63,북서향,20250707,센텀첫입주 2룸 전입불가 부가세별도 시티뷰 월세협의가능 더블역세권,센트로드강남공인중개사사무소,k8517500
2535487140,더샵송도센텀하이브,월세,"2,000",110,19/29,131,62,동향,20250701,복층2룸hi. 전입x 부가세별도. 줄눈. 입주청소. 거실테라스,송도하이부동산공인중개사사무소,thdehgkdl
2535497281,더샵송도센텀하이브,월세,"2,000",120,13/29,133,63,남동향,20250701,추천 전입가능 센텀 신축 저렴월세 방2 화2 복층 더블역세권,송도올림공인중개사사무소,alllim5545
2535487015,더샵송도센텀하이브,월세,"1,000",120,14/29,132,63,북동향,20250701,복층2룸hi. 부가세별도. 탁트인뷰. 더블역세권. 첫입주,송도하이부동산공인중개사사무소,thdehgkdl
2535425591,더샵송도센텀하이브,월세,"1,000",120,20/29,132,63,남동향,20250701,복층구조 멋진시티뷰 사업자 입지좋음 생활권편리한 단지로 추천매물,송도이루다공인중개사사무소,ss7248787
2535022437,더샵송도센텀하이브,매매,"14억 6,180",,29/29,264,126,북동향,20250630,센텀하이브 오피스텔 펜트 복층 넓은테라스,넘버원공인중개사사무소,woosunmin2901
2535303907,더샵송도센텀하이브,매매,4억 914,,26/29,132,63,동향,20250701,"신축, 계포, 초 역세권, 2룸",송도에이스공인중개사사무소,ace760603
2535018139,더샵송도센텀하이브,월세,"1,500",120,19/29,131,62,북향,20250630,센텀하이브 오피스텔 부가세별도 저렴 월세,넘버원공인중개사사무소,woosunmin2901
2535251682,더샵송도센텀하이브,월세,"1,500",120,26/29,132,63,동향,20250701,멋진시티뷰0   복층형0   풀에어컨0   인덕션0,대방호수공인중개사사무소,inn313313
2535244004,더샵송도센텀하이브,월세,"1,000",115,16/29,133,63,북동향,20250630,전입 가능한 귀한 매물로 개방감 좋아요,타워공인중개사사무소,a4330020
2535179090,더샵송도센텀하이브,월세,"2,000",150,11/29,132,63,남서향,20250630,"전망좋은 호수뷰, 전입X, 부가세 별도 ",해든공인중개사사무소,hadden8949
2535236058,더샵송도센텀하이브,월세,"2,000",110,19/29,131,62,북동향,20250630,"사업자 매물로  최고저렴, 강추 매물입니다",타워공인중개사사무소,a4330020
2535244487,더샵송도센텀하이브,월세,"1,000",120,22/29,131,62,북동향,20250630,사업자 가능 전입도 가능 130에 첫입주 끝집,아크베이한길공인중개사사무소,hangil834557
2535090334,더샵송도센텀하이브,매매,"4억 6,670",,28/29,133,63,남동향,20250630,역세권 신축첫입주 방2화2 풀에어컨 센트럴파크뷰,센텀나이스공인중개사사무소,55mangaya
2534985053,더샵송도센텀하이브,월세,"2,000",120,27/29,136,64,북향,20250630,전입안됨 사업자 멋진 시티뷰맛집 복층 넓은 수납공간,아크베이한길공인중개사사무소,hangil834557
2535121859,더샵송도센텀하이브,월세,"2,000",140,22/29,133,63,남서향,20250630,유튜브영상있음 사진많음 고층 뷰맛집 1인생활 신혼부부 추천,아름다운공인중개사사무소,dudals0220_
2535189304,더샵송도센텀하이브,월세,"1,000",120,14/29,132,63,북동향,20250630,"시티뷰,최저가,사업자,부별",넘버원공인중개사사무소,woosunmin2901
2533075891,더샵송도센텀하이브,전세,"2억 4,000",,27/29,136,64,북서향,20250623,"무융,냉장고,세탁기,건조기,블라인드설치,전입가능,전세대출가능",송도대방공인중개사사무소,ppisuni721224
2535075222,더샵송도센텀하이브,월세,"2,000",150,20/29,132,63,남서향,20250630,"개방감 있는 공원 호수뷰, 일임사, 전입X,  부별, 금액 조정 가능 ",해든공인중개사사무소,hadden8949
2535088656,더샵송도센텀하이브,전세,3억,,18/29,136,64,남서향,20250630,역세권 신축첫입주 무융 방2화2 복층 워터프론트뷰,센텀나이스공인중개사사무소,55mangaya
2535040476,더샵송도센텀하이브,매매,"4억 2,970",,12/29,133,63,북동향,20250630,"완전 저렴한 매물,무피,부가세포기,도로뷰,가격협의가능",해든공인중개사사무소,hadden8949
